time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,0.655804928202,1.59042711951,17.2713368682,0.247714108538,6.23937067386,0.0,0.801759601385,2.44137618774,4.96343383026,0.140576739255,0.0320374890317,0.0,437.4218077201097,436.39129687152166,437.19746626419993,436.84764821296613
2.520000000000002,0.704595173482,1.74081893807,17.5670647256,0.256319575085,6.24190580587,0.0,0.824397583344,2.57232705298,4.89412990962,0.1485797707,0.057341340681,0.0,414.8600585785861,417.07739389848865,414.81745383219777,415.54048741277194
2.580000000000002,0.755038348133,1.90133641104,17.8667234665,0.265335674373,6.2456607361,0.0,0.856545856572,2.77894161984,5.09306008355,0.153444218657,0.0714101698716,0.0,500.8930692614172,501.91759641613965,499.6720287705351,500.04504429409366
2.640000000000002,0.807074352643,2.07274413071,18.1720097015,0.274656448596,6.24948059804,0.0,0.877601603218,2.93533717199,5.08275737976,0.158897735899,0.0399170869807,0.0,440.02916442876085,437.41660025092887,438.73214390986067,439.2078991851425
2.700000000000002,0.860191219862,2.25271863258,18.4732225272,0.283759790675,6.25177788572,0.0,0.892796321211,3.06449761264,4.95785736704,0.130829939983,0.0348140644708,0.0,400.14903907486513,399.68500673084026,401.2195305667003,398.68641116153225
2.760000000000002,0.914462241151,2.44306732596,18.7754874904,0.292174981601,6.25441586077,0.0,0.915916977019,3.28097737273,5.11632657785,0.154437481963,0.0578458343629,0.0,490.7665072867691,492.4741451737442,492.27227612946484,494.03211402981185
2.820000000000002,0.969824200052,2.64425554813,19.0795136896,0.30139490953,6.25895859699,0.0,0.929161700256,3.42595492834,5.01790326398,0.152077017501,0.0979965363254,0.0,410.6003625615239,414.1522962402563,411.7196311642597,411.535042111082
2.880000000000002,1.02600218646,2.85555857642,19.381745719,0.310277043317,6.26574278366,0.0,0.942785309837,3.61807602522,5.05576382328,0.138406388946,0.132990728583,0.0,456.8766920054824,459.66910802394693,458.31190631445287,457.2436122938877
2.940000000000002,1.08291125697,3.07963122509,19.6896022373,0.318877623409,6.27369073353,0.0,0.953234343999,3.85148691661,5.2047497668,0.15172712684,0.131395992292,0.0,493.7389601902941,493.6354869546669,493.73612117680307,494.73485138392095
3.000000000000002,1.14024349824,3.31727233449,20.004502977,0.327579829595,6.28135913855,0.0,0.956996930563,4.07040315184,5.2908490098,0.126279558159,0.119446639123,0.0,477.94098056171504,477.04280833743945,478.81871187847844,476.89610291869354
3.0600000000000023,1.19763414621,3.56699187839,20.3209862376,0.335564791199,0.00619773061115,0.0,0.955339475048,4.25404328621,5.25821528248,0.144045782944,0.152933186359,0.0,440.12104543426426,442.90034382051385,441.06810492655245,442.5494569635321
3.1200000000000023,1.25476021275,3.82845406738,20.6372168911,0.344375118787,0.0154777313576,0.0,0.947962036271,4.46184547783,5.28202673404,0.151903884669,0.157921996898,0.0,460.45974853254756,460.87597811994084,461.33964827885086,461.97909029969986
3.1800000000000024,1.31127782913,4.10213216778,20.9537423255,0.353075114603,0.0250185153839,0.0,0.935086770028,4.66126197668,5.26822503377,0.125326725758,0.16110781824,0.0,450.06349746096726,450.3449596175027,452.0378744931674,449.9094557930432
3.2400000000000024,1.36682004364,4.38819986279,21.2702258761,0.360540166591,0.0345478665327,0.0,0.915407695298,4.87465232441,5.28050327848,0.12253613771,0.153815139821,0.0,460.7824524805452,460.22838456961244,460.4505038442518,460.2431019164382
3.3000000000000025,1.42108489208,4.6863027476,21.5851040744,0.367542558139,0.04442894688,0.0,0.892612263538,5.0624723388,5.21518135789,0.101303786823,0.180476167378,0.0,435.40693819948007,437.6580514023313,436.3933917285171,434.6292791051258
3.3600000000000025,1.47380004935,4.99581368051,21.8962064895,0.373453780807,0.0550583863525,0.0,0.863649358801,5.25479741428,5.15464930033,0.0922796442256,0.169532418707,0.0,438.3331300673855,437.453185402283,438.9070696345253,438.165732301377
3.4200000000000026,1.52440350287,5.3181442632,22.2067714515,0.379411016844,0.0661680023493,0.0,0.822086425443,5.48960012687,5.19660764907,0.110520350541,0.205561780231,0.0,470.8968478458518,473.7061309527136,472.59720276260987,474.00905683571796
